Epoch,loss,rpn_class_loss,rpn_bbox_loss,mrcnn_class_loss,mrcnn_bbox_loss,mrcnn_mask_loss,val_loss,val_rpn_class_loss,val_rpn_bbox_loss,val_mrcnn_class_loss,val_mrcnn_bbox_loss,val_mrcnn_mask_loss
33,0.8976930001676082,0.03151071071624756,0.4434957504272461,0.060633592307567596,0.09151564538478851,0.27053728699684143,1.2791154888272285,0.025343330577015877,0.4284609854221344,0.3692469298839569,0.1321881264448166,0.32387620210647583
34,1.0127677560448647,0.03261128067970276,0.5622053742408752,0.0675402581691742,0.08729583024978638,0.26311489939689636,1.1932026934623718,0.028417544439435005,0.4957234859466553,0.2409249097108841,0.11187612265348434,0.3162606358528137
35,0.8088573196679354,0.030929960310459137,0.36803048849105835,0.06407720595598221,0.08541222661733627,0.2604074478149414,1.1762200060486794,0.02909442037343979,0.3722998797893524,0.3542710542678833,0.1212925985455513,0.2992619276046753
36,0.8811191513240337,0.03083024173974991,0.42919352650642395,0.06245872378349304,0.09128499031066895,0.2673516571521759,1.2920708045363427,0.026809923350811005,0.5138477087020874,0.3135090470314026,0.12631753087043762,0.3115866184234619
37,0.8976662156283856,0.03493928909301758,0.4578246474266052,0.06189645081758499,0.08375099301338196,0.25925499200820923,1.1919677421450614,0.04494534432888031,0.39143988490104675,0.29756787419319153,0.13574767112731934,0.32226693630218506
38,0.9283537082970142,0.03817594051361084,0.4847968816757202,0.05809889733791351,0.08479936420917511,0.2624824345111847,1.0843303495645522,0.019198356196284294,0.40721991658210754,0.2405223250389099,0.11694459617137909,0.3004450500011444
39,0.894081201851368,0.033584095537662506,0.46140074729919434,0.05509595945477486,0.08542995899915695,0.25857043266296387,1.0830276453495025,0.02701392024755478,0.4078468084335327,0.22718393802642822,0.1301901787519455,0.2907928228378296
40,0.9014838820397854,0.030999626964330673,0.46003249287605286,0.05897381901741028,0.08647403120994568,0.26500409841537476,1.1909375889599323,0.02594698593020439,0.4964313507080078,0.275414377450943,0.10848715156316757,0.2846578359603882
41,0.8638973151743412,0.03141862526535988,0.4365881085395813,0.059262000024318695,0.08223101496696472,0.2543974816799164,1.0894324615597726,0.028834519907832146,0.3857822120189667,0.27324625849723816,0.10480540245771408,0.296764075756073
42,0.8226117064654828,0.035611022263765335,0.39180198311805725,0.05782950669527054,0.08054418116807938,0.2568248510360718,1.1864875349402428,0.03523777425289154,0.45037955045700073,0.2714567482471466,0.1141604334115982,0.3152531385421753
43,0.8193805825710296,0.033628545701503754,0.40352052450180054,0.05171223729848862,0.0787515938282013,0.25176775455474854,1.1980863586068153,0.026692604646086693,0.36275699734687805,0.36849889159202576,0.1242954283952713,0.31584256887435913
44,0.8395914106667042,0.03546390309929848,0.4160347282886505,0.05038857087492943,0.0819297656416893,0.25577446818351746,1.1785770279169083,0.020220737904310226,0.4784633219242096,0.2979639172554016,0.10465466231107712,0.2772744297981262
45,0.8017342273294926,0.033023905009031296,0.3922458291053772,0.0503607876598835,0.0789504200220108,0.2471534013748169,1.084025326371193,0.024774346500635147,0.42210471630096436,0.23105545341968536,0.11863306909799576,0.28745776414871216
46,0.7640402790606022,0.02930620312690735,0.35855770111083984,0.05270054191350937,0.07840205729007721,0.24507376551628113,1.1660721047222615,0.029996346682310104,0.4199490249156952,0.2786974012851715,0.12619705498218536,0.3112322986125946
47,0.8786062954962254,0.030760357156395912,0.4576047360897064,0.05352308973670006,0.08284106105566025,0.2538768947124481,1.0086324205994606,0.02158164791762829,0.3511902987957001,0.2627049386501312,0.0988050177693367,0.27435052394866943
48,0.8108921374380589,0.032147835940122604,0.39596036076545715,0.05829227343201637,0.07849882543087006,0.24599283933639526,1.1139311653375625,0.025843745097517967,0.3836112916469574,0.3145220875740051,0.10839846730232239,0.2815555930137634
49,0.8145772730261087,0.03179144486784935,0.4226585626602173,0.04917890578508377,0.07318504899740219,0.23776334524154663,0.862915315926075,0.0237883273512125,0.29346975684165955,0.18294906616210938,0.09730682522058487,0.26540133357048035
50,0.8142909072637557,0.029053546488285065,0.4068313241004944,0.04797583073377609,0.07816019654273987,0.25227004289627075,1.1194587633013726,0.031023560091853142,0.40799400210380554,0.262932687997818,0.10888928174972534,0.30861926078796387
51,0.8091750965416431,0.03161962330341339,0.41923341155052185,0.04535974934697151,0.07433710247278214,0.23862501978874207,1.004521051645279,0.025787457823753357,0.3026747405529022,0.2764517068862915,0.10939076542854309,0.290216326713562
52,0.7800267708301544,0.029372159391641617,0.3839972913265228,0.048640888184309006,0.07413800805807114,0.2438785284757614,1.1654943001270295,0.02438351698219776,0.47510936856269836,0.2534424662590027,0.11333674192428589,0.29922229051589966
53,0.8026940654814243,0.03844904527068138,0.39850282669067383,0.045408621430397034,0.0781605988740921,0.24217285215854645,1.1000808724761009,0.0345638282597065,0.44657841324806213,0.2403213381767273,0.09849559515714645,0.2801216244697571
54,0.7321305808424949,0.0270678773522377,0.3490818738937378,0.04564749449491501,0.07138767838478088,0.23894549906253815,0.9423521021008492,0.025761092081665993,0.21853843331336975,0.3056817054748535,0.10311450809240341,0.28925633430480957
55,0.7896519614756108,0.03343204781413078,0.4040129482746124,0.05072314292192459,0.07098463177680969,0.2304990440607071,0.9495093980431557,0.01961774192750454,0.3724498748779297,0.20955371856689453,0.09179994463920593,0.25608816742897034
56,0.736820365190506,0.03090893104672432,0.3482716381549835,0.04547875374555588,0.07403663545846939,0.23812435567378998,1.1705934035778045,0.021703161299228668,0.5258789658546448,0.2509462535381317,0.10118304938077927,0.2708819508552551
57,0.7404323260486126,0.027075443416833878,0.3644554018974304,0.04447244107723236,0.07050080597400665,0.2339281439781189,1.0974136063456534,0.029722066596150398,0.5043286085128784,0.2206089049577713,0.08941973000764847,0.2533343434333801
58,0.8048037439584732,0.027946515008807182,0.420575886964798,0.047391053289175034,0.07263052463531494,0.23625962436199188,1.019765065908432,0.02682296745479107,0.32152053713798523,0.26063185930252075,0.1103760227560997,0.3004137873649597
59,0.7834573690295219,0.028937889263033867,0.41489946842193604,0.04093300923705101,0.06831680983304977,0.23037000000476837,1.042375257909298,0.026839153841137886,0.3940185606479645,0.23437610268592834,0.10510209947824478,0.28203946352005005
60,0.7748465211242437,0.034602195024490356,0.4027732014656067,0.04031659662723541,0.068183034658432,0.22897151112556458,0.9550929179787636,0.034695375710725784,0.3923627734184265,0.1681891232728958,0.09435489773750305,0.2654908299446106
61,0.7910239648222923,0.03298172727227211,0.4265259802341461,0.043860264122486115,0.06630055606365204,0.22135525941848755,1.1999881172180176,0.030550388619303703,0.5085365176200867,0.2739720046520233,0.10083038359880447,0.28609877824783325
62,0.8194891176819802,0.029416780918836594,0.45621949434280396,0.04389220103621483,0.06547820568084717,0.2244824767112732,0.927819912135601,0.022267334163188934,0.3098539412021637,0.23298262059688568,0.0945277214050293,0.26818835735321045
63,0.7682381405830383,0.030358009040355682,0.39835473895072937,0.03960509970784187,0.07125093042850494,0.22866928577423096,0.899929296374321,0.017277369275689125,0.30363941192626953,0.23019492626190186,0.09302294999361038,0.25579458475112915
64,0.6778605280518532,0.029102828353643417,0.317547082901001,0.04195788502693176,0.06483815610408783,0.22441452741622925,1.0335530349612236,0.0225258469581604,0.48585450649261475,0.17912307381629944,0.0930517390370369,0.25299790501594543
65,0.7314566117227077,0.029185445979237556,0.3688456118106842,0.04256013408303261,0.06592992693185806,0.22493530809879303,0.9152230352163315,0.02504524402320385,0.3530886769294739,0.18765702843666077,0.08285654336214066,0.26657551527023315
66,0.7427553006410599,0.02929290011525154,0.3876745402812958,0.04035288095474243,0.06635976582765579,0.21907539665699005,1.064473606944084,0.01953895576298237,0.40005606412887573,0.2658926844596863,0.10705778002738953,0.271928071975708
67,0.720598012894392,0.02805161662399769,0.362627774477005,0.04141896218061447,0.06543725728988647,0.22306230664253235,0.9138326096534729,0.0289139561355114,0.3533114492893219,0.19358457624912262,0.08266056329011917,0.25536197423934937
68,0.7011307283341884,0.029273372143507004,0.3492189645767212,0.03949865326285362,0.06327855587005615,0.21986132860183716,0.9521417862176895,0.023221546784043312,0.4109162986278534,0.1771032214164734,0.09383238852024078,0.2470683604478836
69,0.763556521832943,0.03020312450826168,0.4016813635826111,0.03948375582695007,0.06975551694631577,0.22243274748325348,0.9727358868718148,0.02374899946153164,0.3823606073856354,0.2085426151752472,0.09527632594108582,0.26280733942985535
70,0.761570298999548,0.031016087159514427,0.40787193179130554,0.03874330222606659,0.06508243083953857,0.2188565880060196,0.904627810716629,0.02391514740884304,0.33632808923721313,0.19712209701538086,0.08992592990398407,0.2573365271091461
71,0.7067832343280316,0.026265155524015427,0.3634888827800751,0.03602650389075279,0.061853181570768356,0.2191496342420578,1.0819704112410546,0.021589158102869987,0.3688220679759979,0.31124430894851685,0.1064632385969162,0.2738516628742218
72,0.7784080656170845,0.03352480009198189,0.4234831631183624,0.038704462349414825,0.06534773111343384,0.21734806895256042,0.7601046402752399,0.026369135826826096,0.28457891941070557,0.15070480108261108,0.07127299904823303,0.22717884182929993
73,0.7363281610012055,0.029083888977766037,0.39187100529670715,0.044648054987192154,0.06086909770965576,0.20985594391822815,0.8973806044459343,0.02861165441572666,0.3744896948337555,0.15558142960071564,0.08645156025886536,0.25224635004997253
74,0.7223491261303425,0.031413376331329346,0.36293062567710876,0.03676833584904671,0.06765911728143692,0.22357770800590515,0.8041669699549675,0.017878683283925056,0.3221943974494934,0.14402127265930176,0.0787515789270401,0.24132099747657776
75,0.6945223743766546,0.02827596105635166,0.36788102984428406,0.03468956798315048,0.05893663689494133,0.20473894476890564,1.040427705347538,0.02445301227271557,0.47741612792015076,0.20568649470806122,0.08695877343416214,0.24591335654258728
76,0.7938854165673256,0.024700745940208435,0.4599780738353729,0.03616563230752945,0.06167316436767578,0.21136806905269623,1.1658541095256805,0.026705803349614143,0.5162284970283508,0.25211581587791443,0.0957358181476593,0.2750682532787323
77,0.7745602831989526,0.03186029568314552,0.42863693833351135,0.03678201511502266,0.06349508464336395,0.21378615498542786,0.9694356161355973,0.027386963367462158,0.3606097102165222,0.22122178971767426,0.09320993721485138,0.26700717210769653
78,0.7386014228761196,0.028505710884928703,0.4017379581928253,0.040806643664836884,0.06057523936033249,0.2069758176803589,0.9400848487019539,0.027778014540672302,0.3461025655269623,0.24576595425605774,0.08350774645805359,0.23693056404590607
79,0.7028224359750748,0.028181159868836403,0.37039676308631897,0.03869394212961197,0.05919412523508072,0.2063562124967575,1.0594237783551217,0.02666528709232807,0.44646593928337097,0.26564034819602966,0.08580547571182251,0.23484671115875244
80,0.6928633194267749,0.02931535616517067,0.3663704991340637,0.03525634482502937,0.05972808599472046,0.2021932303905487,0.8476778322458267,0.02121279016137123,0.34613552689552307,0.17618948221206665,0.07689985632896423,0.22724021971225739
81,0.697094556927681,0.026582591235637665,0.3603985011577606,0.0361575148999691,0.061281267553567886,0.21267487108707428,0.9944913233816624,0.023177314549684525,0.4169690012931824,0.19767305254936218,0.09500154852867126,0.26167041063308716
82,0.776389555156231,0.030906980857253075,0.44183048605918884,0.037168554961681366,0.059756506234407425,0.20672723650932312,0.8700604251027108,0.023681648075580597,0.3016040325164795,0.1861255019903183,0.0949057787656784,0.26374343037605286
83,0.7264186192452907,0.033872414380311966,0.383047878742218,0.037033721804618835,0.06275534629821777,0.20970913767814636,0.9186375522613526,0.022482607513666153,0.3658527731895447,0.2237139493227005,0.08124474436044693,0.2253434956073761
84,0.6876561775803566,0.02866687998175621,0.34987735748291016,0.03209928423166275,0.061495475471019745,0.2155171036720276,0.8835147023200989,0.022769536823034286,0.34408116340637207,0.1735042780637741,0.09069729596376419,0.2524624764919281
85,0.7571342084407806,0.029783010482788086,0.4256020486354828,0.03295978531241417,0.060251787304878235,0.20853731036186218,1.0233691340684892,0.016138827428221703,0.43994641304016113,0.2451925128698349,0.07955390214920044,0.2425374984741211
86,0.7322215488553048,0.03264100104570389,0.40112799406051636,0.03695734962821007,0.0578097403049469,0.20368552207946777,1.1123504519462586,0.029027828946709633,0.49807626008987427,0.23974110186100006,0.08782067894935608,0.25768446922302246
87,0.7200440917313099,0.029440179467201233,0.3888889253139496,0.038305483758449554,0.05762668699026108,0.20578299462795258,0.8670678725838661,0.02637443318963051,0.3782140016555786,0.15696129202842712,0.07522964477539062,0.23028838634490967
88,0.7279985623955727,0.029659278690814972,0.39795830845832825,0.03988064080476761,0.05912630259990692,0.20137393474578857,0.9506257906556129,0.021037129685282707,0.3837273418903351,0.21511629223823547,0.0873270034790039,0.24341808259487152
89,0.7353446519076824,0.03130128234624863,0.4090966582298279,0.03439592942595482,0.057852890342473984,0.20269794762134552,0.8615909627079964,0.01950317993760109,0.3210226893424988,0.2074642777442932,0.08262289315462112,0.2309778779745102
90,0.7119811215102673,0.027939561754465103,0.38973739743232727,0.03278643265366554,0.0588311105966568,0.2026865929365158,0.9348814064264297,0.02531377226114273,0.35974881052970886,0.23470477759838104,0.08010470122098923,0.2350093424320221
91,0.6652463089823722,0.023244764655828476,0.35037973523139954,0.032623592764139175,0.05704932287335396,0.2019491046667099,0.9977375113964081,0.026079799979925156,0.4076734781265259,0.22207307815551758,0.09162978082895279,0.25028136372566223
92,0.7562284364551306,0.03438936546444893,0.4230414032936096,0.037277232855558395,0.057515375316143036,0.20400495827198029,1.0998375618457794,0.028706224635243416,0.500996470451355,0.22411246597766876,0.09272441267967224,0.25329792499542236
93,0.7790108744204044,0.02950376644730568,0.45478588342666626,0.035288006067276,0.058571867644786835,0.20086140930652618,0.8833749105036258,0.020325813442468643,0.41778069734573364,0.1710953563451767,0.06455133855342865,0.20962171256542206
94,0.6480873128771782,0.029253603890538216,0.32583069801330566,0.033148132264614105,0.05922043323516846,0.20063452422618866,0.7240661537647247,0.017489995807409286,0.27562350034713745,0.14192065596580505,0.07054144889116287,0.21849048137664795
95,0.7488894472271204,0.028724027797579765,0.43471524119377136,0.03363056108355522,0.05702819675207138,0.19479124248027802,0.9493844535946846,0.029574694111943245,0.36978739500045776,0.20988056063652039,0.09322932362556458,0.24691246449947357
96,0.6973548344224691,0.024873502552509308,0.38965949416160583,0.03255347162485123,0.054563261568546295,0.1957051157951355,0.8958060932159424,0.036010388284921646,0.40243789553642273,0.16083382070064545,0.06768450140953064,0.2288394719362259
97,0.7119264932125807,0.02989521436393261,0.3927995264530182,0.03378397226333618,0.057553455233573914,0.19789452850818634,0.8561639094352722,0.02248440682888031,0.39613983035087585,0.13454218208789825,0.07757966220378876,0.2254178673028946
98,0.6978144277185202,0.026972053572535515,0.3935893476009369,0.031776063144207,0.052679143846035004,0.1927976906299591,0.8951158228516579,0.022924210876226425,0.4342772364616394,0.15271760523319244,0.06609238684177399,0.2191043645143509
99,0.643688382178545,0.02779134176671505,0.33863702416419983,0.02931060828268528,0.053326550871133804,0.19462260603904724,0.9132386744022369,0.024503812193870544,0.3238777220249176,0.2551096975803375,0.07970226556062698,0.23004509508609772
100,0.711227694183588,0.025596369057893753,0.39169204235076904,0.031362902373075485,0.05864391475915909,0.20393261313438416,0.7703430008888245,0.020783813670277596,0.284175306558609,0.16602541506290436,0.06946249306201935,0.22989600896835327
101,0.6913287778496742,0.029836982488632202,0.37816062569618225,0.031180432066321373,0.055234603583812714,0.19691604375839233,0.731151314675808,0.0222109816968441,0.2708362340927124,0.14948558807373047,0.07172714173793793,0.2168913334608078
102,0.6423407209515571,0.02250797674059868,0.3387145400047302,0.030676191672682762,0.056456055492162704,0.19398610293865204,1.0100803765654565,0.03860572353005409,0.4267732501029968,0.21257391571998596,0.08250304311513901,0.24962440133094788
103,0.6591530189365149,0.025991348549723625,0.3559092879295349,0.029183486476540565,0.054784178733825684,0.19328482449054718,0.9893874663114548,0.02922680787742138,0.5111350417137146,0.16103185713291168,0.07243169099092484,0.21556207537651062
104,0.6414269901365042,0.027311548590660095,0.33665937185287476,0.031651172786951065,0.054348964244127274,0.1914558708667755,0.8910601460933685,0.018919141963124275,0.4428592026233673,0.13438230752944946,0.07209689915180206,0.22280257940292358
105,0.619351987734437,0.02619744837284088,0.32377973198890686,0.03077511303126812,0.0501616895198822,0.18843819200992584,0.8854929879307747,0.02603527531027794,0.33288252353668213,0.21060821413993835,0.07432576268911362,0.24164119362831116
106,0.714213299781084,0.025105129927396774,0.41480714082717896,0.03210768476128578,0.05250031501054764,0.1896929144859314,0.8359988322854042,0.019525758922100067,0.3459220826625824,0.18581749498844147,0.06868410855531693,0.2160494029521942
107,0.6492378994822502,0.025404978543519974,0.34776538610458374,0.030208107084035873,0.05347151681780815,0.19238804280757904,0.6713856376707554,0.02125982753932476,0.26168161630630493,0.11753402650356293,0.06320755183696747,0.20770257711410522
108,0.6628991194963455,0.027569666504859924,0.3706037998199463,0.02734333649277687,0.04995167255401611,0.1874305158853531,0.8328030437231064,0.02737114019691944,0.30042290687561035,0.19407209753990173,0.07148762047290802,0.23944932222366333
109,0.6730879021137953,0.026290636509656906,0.3689332604408264,0.027606746181845665,0.055258601903915405,0.19499848783016205,0.9565882962942124,0.023707007989287376,0.42250800132751465,0.2057913839817047,0.07913465052843094,0.2254471629858017
110,0.7147932322025299,0.03290460631251335,0.403638631105423,0.030047040432691574,0.054854534566402435,0.19334837794303894,0.8463274627923966,0.02349221520125866,0.3438354432582855,0.18182726204395294,0.07515628635883331,0.22201621532440186
111,0.6865287898033857,0.028362276032567024,0.38897329568862915,0.02828390710055828,0.05127643048763275,0.1896330714225769,0.898233787715435,0.02152063138782978,0.42928943037986755,0.17580671608448029,0.06922704726457596,0.20238997042179108
112,0.6166361809968949,0.027972511947155,0.3258507549762726,0.027415985241532326,0.05055568367242813,0.18484127521514893,0.829944674372673,0.0282449871301651,0.29814690351486206,0.19839783012866974,0.07731979340314865,0.22783523797988892
113,0.6717249138355255,0.029253575950860977,0.36789971590042114,0.030666330829262733,0.051827121526002884,0.19207820296287537,0.9232425759732723,0.024619825184345245,0.4403578042984009,0.17549043893814087,0.06734759360551834,0.21542701125144958
114,0.7000081026256084,0.02920309454202652,0.4010114371776581,0.03083457238972187,0.05181533843278885,0.18714365363121033,0.8507067865133285,0.022641312330961227,0.3617756962776184,0.1735697239637375,0.07618595659732819,0.21653421223163605
115,0.6347829731106758,0.029528887942433357,0.33750855922698975,0.032317351549863815,0.04830038547515869,0.18712776899337769,0.8108647885918617,0.018349509686231613,0.34360840916633606,0.16821271181106567,0.06640218198299408,0.2142920047044754
116,0.6203774327635765,0.025914767757058144,0.3417023718357086,0.02676091156899929,0.04728410765528679,0.1787150353193283,0.7353414469957351,0.02122972160577774,0.31149056553840637,0.15687239170074463,0.050833262503147125,0.1949155628681183
117,0.6680833285003901,0.028553567826747894,0.36872023344039917,0.030112996697425842,0.05118267983198166,0.18951380252838135,0.8525214776396751,0.028365926817059517,0.3859311640262604,0.14187641441822052,0.07109694182872772,0.22525101900100708
118,0.5863155671358109,0.02340373583137989,0.30013418197631836,0.023422613739967346,0.05220850557088852,0.18714666366577148,1.086544045805931,0.020392103120684624,0.5309780240058899,0.21694716811180115,0.07996127009391785,0.23826538026332855
119,0.6761315495073795,0.03569846227765083,0.3819219470024109,0.02512952871620655,0.050177693367004395,0.18320384621620178,0.8890679541230202,0.023559175431728363,0.34660956263542175,0.21575360000133514,0.0795866996049881,0.2235589176416397
120,0.6921044240742922,0.0250374935567379,0.41280078887939453,0.026418432593345642,0.047756128013134,0.1800917387008667,0.7580925393104553,0.0168297216296196,0.3310970366001129,0.1455887407064438,0.05886071175336838,0.20571620762348175
121,0.6146847202777862,0.025683138519525528,0.32267504930496216,0.027236469089984894,0.051010966300964355,0.18807902932167053,0.9097133627533913,0.02550555020570755,0.4336561858654022,0.1407068371772766,0.07491309940814972,0.23493166267871857
122,0.6589839156419038,0.025343555957078934,0.36403873562812805,0.025951074436306953,0.05386770889163017,0.18978288769721985,0.7211604815721512,0.01717860996723175,0.3195025324821472,0.12728281319141388,0.06064383685588837,0.19655263423919678
123,0.6768753948062658,0.031017687171697617,0.3817064166069031,0.028064968064427376,0.04945530369877815,0.1866309493780136,0.8422577086091042,0.024720627814531326,0.3330114483833313,0.1802903711795807,0.07652004063129425,0.22771523892879486
124,0.6943038797080516,0.024461155757308006,0.41076138615608215,0.029012614861130714,0.04956328496336937,0.18050548434257507,0.9506273353099823,0.027111876755952835,0.43183639645576477,0.19861754775047302,0.07355950027704239,0.21950198709964752
125,0.6256538137048483,0.02763684280216694,0.33597835898399353,0.023755334317684174,0.05082865059375763,0.18745474517345428,0.6659959325194359,0.023813258856534958,0.23186606168746948,0.1289396584033966,0.0687255710363388,0.21265138685703278
